Date,Product_id,Region,Units_expected,Stock,Percentage,Units_sold,Sales_amount,Sales_amount_manual,Clientes_unicos,N_transacciones,Product_name,Category,Subcategory,Static_price,Stock_turnover,Sell_through_pct,Days_inventory,Revenue_per_Unit_of_stock,Overstock_critico,Priority_action,Sobrestock crítico por MES,Excedente
2025-03-01,1,sur,1165,1286,110.39,100,3050.86,3516,49,49,Tops Product 1,Fitness Wear,Tops,35.16,0.077760498,8.583690987,385.8,2.372363919,TRUE,URGENTE 70% OFF,1153.532,65.84
2025-04-01,1,sur,1265,1022,80.79,70,2060.72,2461.2,33,33,Tops Product 1,Fitness Wear,Tops,35.16,0.068493151,5.533596838,438,2.016360078,TRUE,URGENTE 70% OFF,925.052,859.212
2025-05-01,1,sur,1103,929,84.22,84,2496.81,2953.44,39,39,Tops Product 1,Fitness Wear,Tops,35.16,0.090419806,7.615593835,331.7857143,2.687631862,TRUE,URGENTE 70% OFF,827.936,-31.276
2025-06-01,1,sur,945,1133,119.89,83,2505.39,2918.28,41,41,Tops Product 1,Fitness Wear,Tops,35.16,0.07325684,8.783068783,409.5180723,2.211288614,TRUE,URGENTE 70% OFF,989.132,1020.408
2025-07-01,1,sur,937,689,73.53,89,2710.31,3129.24,47,47,Tops Product 1,Fitness Wear,Tops,35.16,0.129172714,9.498399146,232.247191,3.933686502,TRUE,URGENTE 70% OFF,600.764,-419.644
2025-08-01,1,sur,980,1016,103.67,102,3038.55,3586.32,50,51,Tops Product 1,Fitness Wear,Tops,35.16,0.100393701,10.40816327,298.8235294,2.990698819,TRUE,URGENTE 70% OFF,891.596,1311.24
2025-09-01,1,sur,1226,1575,128.47,97,2943.81,3410.52,44,45,Tops Product 1,Fitness Wear,Tops,35.16,0.061587302,7.911908646,487.1134021,1.869085714,TRUE,URGENTE 70% OFF,1420.836,109.596
2025-10-01,1,sur,935,980,104.81,87,2598.11,3058.92,40,40,Tops Product 1,Fitness Wear,Tops,35.16,0.08877551,9.304812834,337.9310345,2.651132653,TRUE,URGENTE 70% OFF,854.228,744.632
2025-11-01,1,sur,1149,1321,114.97,139,4244.95,4887.24,64,64,Tops Product 1,Fitness Wear,Tops,35.16,0.105223316,12.09747607,285.1079137,3.21343679,TRUE,URGENTE 70% OFF,1183.036,438.404
2025-12-01,1,sur,1034,1012,97.87,78,2239.83,2742.48,41,41,Tops Product 1,Fitness Wear,Tops,35.16,0.077075099,7.543520309,389.2307692,2.213270751,TRUE,URGENTE 70% OFF,894.556,456.152
2025-01-01,10,sur,785,815,103.82,72,3249.53,3726.72,36,36,Tops Product 10,Fitness Wear,Tops,51.76,0.088343558,9.171974522,339.5833333,3.987153374,TRUE,URGENTE 70% OFF,690.416,0
2025-02-01,10,sur,820,676,82.44,61,2626.16,3157.36,32,32,Tops Product 10,Fitness Wear,Tops,51.76,0.090236686,7.43902439,332.4590164,3.884852071,TRUE,URGENTE 70% OFF,577.072,577.072
2025-03-01,10,sur,710,596,83.94,61,2654.93,3157.36,31,31,Tops Product 10,Fitness Wear,Tops,51.76,0.102348993,8.591549296,293.1147541,4.454580537,TRUE,URGENTE 70% OFF,495.272,-81.8
2025-04-01,10,sur,809,928,114.71,83,3522.62,4296.08,41,41,Tops Product 10,Fitness Wear,Tops,51.76,0.089439655,10.25957973,335.4216867,3.795926724,TRUE,URGENTE 70% OFF,790.348,872.148
2025-05-01,10,sur,770,736,95.58,75,3361.13,3882,37,38,Tops Product 10,Fitness Wear,Tops,51.76,0.101902174,9.74025974,294.4,4.566752717,TRUE,URGENTE 70% OFF,621.304,-250.844
2025-06-01,10,sur,788,772,97.97,78,3463.23,4037.28,38,38,Tops Product 10,Fitness Wear,Tops,51.76,0.101036269,9.898477157,296.9230769,4.486049223,TRUE,URGENTE 70% OFF,654.436,905.28
2025-07-01,10,sur,849,752,88.57,97,4338.68,5020.72,49,50,Tops Product 10,Fitness Wear,Tops,51.76,0.128989362,11.42520612,232.5773196,5.769521277,TRUE,URGENTE 70% OFF,645.716,-259.564
2025-08-01,10,sur,880,846,96.14,93,4052.16,4813.68,43,44,Tops Product 10,Fitness Wear,Tops,51.76,0.109929078,10.56818182,272.9032258,4.789787234,TRUE,URGENTE 70% OFF,730.632,990.196
2025-09-01,10,sur,820,904,110.24,72,3162.39,3726.72,32,32,Tops Product 10,Fitness Wear,Tops,51.76,0.079646018,8.780487805,376.6666667,3.498219027,TRUE,URGENTE 70% OFF,771.712,-218.484
2025-10-01,10,sur,987,1057,107.09,86,3906.39,4451.36,42,43,Tops Product 10,Fitness Wear,Tops,51.76,0.081362346,8.713272543,368.7209302,3.695733207,TRUE,URGENTE 70% OFF,928.492,1146.976
2025-11-01,10,sur,960,1139,118.65,103,4610.8,5331.28,45,46,Tops Product 10,Fitness Wear,Tops,51.76,0.090430202,10.72916667,331.7475728,4.048112379,TRUE,URGENTE 70% OFF,996.62,-150.356
2025-12-01,10,sur,926,908,98.06,91,4130.29,4710.16,47,47,Tops Product 10,Fitness Wear,Tops,51.76,0.100220264,9.827213823,299.3406593,4.548777533,TRUE,URGENTE 70% OFF,790.328,940.684
2025-01-01,100,sur,881,987,112.03,64,4805.15,5479.04,35,36,Sneakers Product 100,Footwear,Sneakers,85.61,0.064842958,7.264472191,462.65625,4.868439716,TRUE,URGENTE 70% OFF,852.564,0
2025-02-01,100,sur,1056,1070,101.33,61,4408.89,5222.21,37,38,Sneakers Product 100,Footwear,Sneakers,85.61,0.057009346,5.776515152,526.2295082,4.120457944,TRUE,URGENTE 70% OFF,948.404,948.404
2025-03-01,100,sur,798,714,89.47,55,3934.79,4708.55,35,35,Sneakers Product 100,Footwear,Sneakers,85.61,0.077030812,6.892230576,389.4545455,5.510910364,TRUE,URGENTE 70% OFF,606.636,-341.768
2025-04-01,100,sur,1086,960,88.4,64,4622.4,5479.04,39,39,Sneakers Product 100,Footwear,Sneakers,85.61,0.066666667,5.893186004,450,4.815,TRUE,URGENTE 70% OFF,853.92,1195.688
2025-05-01,100,sur,1003,907,90.43,81,5927.96,6934.41,47,47,Sneakers Product 100,Footwear,Sneakers,85.61,0.089305402,8.075772682,335.9259259,6.535788313,TRUE,URGENTE 70% OFF,798.484,-397.204
2025-06-01,100,sur,1139,1071,94.03,86,6462.07,7362.46,51,51,Sneakers Product 100,Footwear,Sneakers,85.61,0.080298786,7.55048288,373.6046512,6.033678805,TRUE,URGENTE 70% OFF,958.164,1355.368
2025-07-01,100,sur,941,770,81.83,70,5014.73,5992.7,46,46,Sneakers Product 100,Footwear,Sneakers,85.61,0.090909091,7.438894793,330,6.512636364,TRUE,URGENTE 70% OFF,671.804,-683.564
2025-08-01,100,sur,1097,884,80.58,73,5325.34,6249.53,45,45,Sneakers Product 100,Footwear,Sneakers,85.61,0.082579186,6.654512306,363.2876712,6.024140271,TRUE,URGENTE 70% OFF,787.304,1470.868
2025-09-01,100,sur,1062,960,90.4,50,3741.3,4280.5,30,30,Sneakers Product 100,Footwear,Sneakers,85.61,0.052083333,4.708097928,576,3.8971875,TRUE,URGENTE 70% OFF,851.52,-619.348
2025-10-01,100,sur,941,883,93.84,62,4377.31,5307.82,38,38,Sneakers Product 100,Footwear,Sneakers,85.61,0.070215176,6.588735388,427.2580645,4.957315968,TRUE,URGENTE 70% OFF,770.392,1389.74
2025-11-01,100,sur,1297,1407,108.48,128,9231.06,10958.08,78,79,Sneakers Product 100,Footwear,Sneakers,85.61,0.090973703,9.868928296,329.765625,6.560810235,TRUE,URGENTE 70% OFF,1276.824,-112.916
2025-12-01,100,sur,841,893,106.18,50,3537.15,4280.5,33,33,Sneakers Product 100,Footwear,Sneakers,85.61,0.055991041,5.94530321,535.8,3.960974244,TRUE,URGENTE 70% OFF,765.584,878.5
2025-01-01,101,sur,1445,1647,113.98,94,7923.3,9408.46,57,57,Sneakers Product 101,Footwear,Sneakers,100.09,0.057073467,6.505190311,525.6382979,4.810746812,TRUE,URGENTE 70% OFF,1510.224,0
2025-02-01,101,sur,1251,1203,96.16,74,6211.57,7406.66,44,44,Sneakers Product 101,Footwear,Sneakers,100.09,0.061512884,5.915267786,487.7027027,5.163399834,TRUE,URGENTE 70% OFF,1087.608,1087.608
2025-03-01,101,sur,1199,921,76.81,95,7985.31,9508.55,56,56,Sneakers Product 101,Footwear,Sneakers,100.09,0.103148751,7.923269391,290.8421053,8.670260586,TRUE,URGENTE 70% OFF,828.828,-258.78
2025-04-01,101,sur,1193,1084,90.86,77,6554.95,7706.93,45,46,Sneakers Product 101,Footwear,Sneakers,100.09,0.07103321,6.454316848,422.3376623,6.047001845,TRUE,URGENTE 70% OFF,974.968,1233.748
2025-05-01,101,sur,1272,1468,115.41,95,7968.09,9508.55,60,60,Sneakers Product 101,Footwear,Sneakers,100.09,0.064713896,7.468553459,463.5789474,5.427854223,TRUE,URGENTE 70% OFF,1329.508,95.76
2025-06-01,101,sur,1199,862,71.89,70,5986.67,7006.3,47,47,Sneakers Product 101,Footwear,Sneakers,100.09,0.081206497,5.838198499,369.4285714,6.945092807,TRUE,URGENTE 70% OFF,775.732,679.972
2025-07-01,101,sur,1088,1069,98.25,88,7625.07,8807.92,50,51,Sneakers Product 101,Footwear,Sneakers,100.09,0.082319925,8.088235294,364.4318182,7.132899906,TRUE,URGENTE 70% OFF,951.1,271.128
2025-08-01,101,sur,1194,1331,111.47,80,6605.06,8007.2,47,47,Sneakers Product 101,Footwear,Sneakers,100.09,0.060105184,6.700167504,499.125,4.962479339,TRUE,URGENTE 70% OFF,1197.236,926.108
2025-09-01,101,sur,1194,1057,88.53,84,6984.72,8407.56,55,57,Sneakers Product 101,Footwear,Sneakers,100.09,0.079470199,7.035175879,377.5,6.608060549,TRUE,URGENTE 70% OFF,950.764,24.656
2025-10-01,101,sur,1046,1064,101.72,80,6737.09,8007.2,47,47,Sneakers Product 101,Footwear,Sneakers,100.09,0.07518797,7.648183556,399,6.331851504,TRUE,URGENTE 70% OFF,941.936,917.28
2025-11-01,101,sur,1277,1332,104.31,128,10886.1,12811.52,75,76,Sneakers Product 101,Footwear,Sneakers,100.09,0.096096096,10.02349256,312.1875,8.172747748,TRUE,URGENTE 70% OFF,1206.828,289.548
2025-12-01,101,sur,1184,839,70.86,92,7624.36,9208.28,59,59,Sneakers Product 101,Footwear,Sneakers,100.09,0.10965435,7.77027027,273.5869565,9.087437426,TRUE,URGENTE 70% OFF,753.968,464.42
2025-01-01,102,sur,977,828,84.75,54,7031.45,8232.84,34,34,Sneakers Product 102,Footwear,Sneakers,152.46,0.065217391,5.527123849,460,8.492089372,TRUE,URGENTE 70% OFF,726.3,0
2025-02-01,102,sur,752,762,101.33,55,7050.96,8385.3,32,32,Sneakers Product 102,Footwear,Sneakers,152.46,0.072178478,7.313829787,415.6363636,9.253228346,TRUE,URGENTE 70% OFF,640.404,640.404
2025-03-01,102,sur,726,555,76.45,38,4741.3,5793.48,24,24,Sneakers Product 102,Footwear,Sneakers,152.46,0.068468468,5.23415978,438.1578947,8.542882883,TRUE,URGENTE 70% OFF,463.26,-177.144
2025-04-01,102,sur,724,623,86.05,43,5446.94,6555.78,26,26,Sneakers Product 102,Footwear,Sneakers,152.46,0.069020867,5.939226519,434.6511628,8.743081862,TRUE,URGENTE 70% OFF,519.74,696.884
2025-05-01,102,sur,623,620,99.52,41,5423.87,6250.86,24,24,Sneakers Product 102,Footwear,Sneakers,152.46,0.066129032,6.58105939,453.6585366,8.748177419,TRUE,URGENTE 70% OFF,500.576,-196.308
2025-06-01,102,sur,780,827,106.03,48,6179.94,7318.08,30,30,Sneakers Product 102,Footwear,Sneakers,152.46,0.058041112,6.153846154,516.875,7.472720677,TRUE,URGENTE 70% OFF,699.764,896.072
2025-07-01,102,sur,675,794,117.63,57,7381.29,8690.22,36,36,Sneakers Product 102,Footwear,Sneakers,152.46,0.071788413,8.444444444,417.8947368,9.296335013,TRUE,URGENTE 70% OFF,652.844,-243.228
2025-08-01,102,sur,741,810,109.31,54,6846.41,8232.84,33,33,Sneakers Product 102,Footwear,Sneakers,152.46,0.066666667,7.287449393,450,8.452358025,TRUE,URGENTE 70% OFF,678.828,922.056
2025-09-01,102,sur,717,821,114.5,47,6343.62,7165.62,28,28,Sneakers Product 102,Footwear,Sneakers,152.46,0.057247259,6.555090656,524.0425532,7.726699147,TRUE,URGENTE 70% OFF,683.6,-238.456
2025-10-01,102,sur,836,909,108.73,55,7047.93,8385.3,31,31,Sneakers Product 102,Footwear,Sneakers,152.46,0.060506051,6.578947368,495.8181818,7.75349835,TRUE,URGENTE 70% OFF,778.524,1016.98
2025-11-01,102,sur,959,1120,116.79,79,10375.15,12044.34,48,49,Sneakers Product 102,Footwear,Sneakers,152.46,0.070535714,8.237747654,425.3164557,9.263526786,TRUE,URGENTE 70% OFF,979.852,-37.128
2025-12-01,102,sur,768,815,106.12,64,8224.36,9757.44,41,41,Sneakers Product 102,Footwear,Sneakers,152.46,0.078527607,8.333333333,382.03125,10.09123926,TRUE,URGENTE 70% OFF,687.656,724.784
2025-01-01,103,sur,801,782,97.63,44,5984.82,6998.2,26,26,Sneakers Product 103,Footwear,Sneakers,159.05,0.056265985,5.493133583,533.1818182,7.653222506,TRUE,URGENTE 70% OFF,664.844,0
2025-02-01,103,sur,760,741,97.5,54,7438.38,8588.7,31,31,Sneakers Product 103,Footwear,Sneakers,159.05,0.072874494,7.105263158,411.6666667,10.0382996,TRUE,URGENTE 70% OFF,624,624
2025-03-01,103,sur,917,777,84.73,66,8976.64,10497.3,39,39,Sneakers Product 103,Footwear,Sneakers,159.05,0.084942085,7.19738277,353.1818182,11.55294723,TRUE,URGENTE 70% OFF,675.324,51.324
2025-04-01,103,sur,871,855,98.16,49,6755.44,7793.45,27,27,Sneakers Product 103,Footwear,Sneakers,159.05,0.057309942,5.625717566,523.4693878,7.901099415,TRUE,URGENTE 70% OFF,737.208,685.884
2025-05-01,103,sur,760,854,112.37,49,6723.92,7793.45,29,30,Sneakers Product 103,Footwear,Sneakers,159.05,0.057377049,6.447368421,522.8571429,7.873442623,TRUE,URGENTE 70% OFF,719.156,33.272
2025-06-01,103,sur,792,730,92.17,56,7507.84,8906.8,33,33,Sneakers Product 103,Footwear,Sneakers,159.05,0.076712329,7.070707071,391.0714286,10.28471233,TRUE,URGENTE 70% OFF,619.396,586.124
2025-07-01,103,sur,908,916,100.88,85,11179.02,13519.25,52,52,Sneakers Product 103,Footwear,Sneakers,159.05,0.09279476,9.36123348,323.2941176,12.20417031,TRUE,URGENTE 70% OFF,794.944,208.82
2025-08-01,103,sur,995,1092,109.75,69,9480.03,10974.45,39,41,Sneakers Product 103,Footwear,Sneakers,159.05,0.063186813,6.934673367,474.7826087,8.681346154,TRUE,URGENTE 70% OFF,960.3,751.48
2025-09-01,103,sur,816,795,97.43,50,6570.43,7952.5,32,32,Sneakers Product 103,Footwear,Sneakers,159.05,0.062893082,6.12745098,477,8.264691824,TRUE,URGENTE 70% OFF,678.084,-73.396
2025-10-01,103,sur,885,913,103.16,60,8227.27,9543,37,37,Sneakers Product 103,Footwear,Sneakers,159.05,0.065717415,6.779661017,456.5,9.011248631,TRUE,URGENTE 70% OFF,789.208,862.604
2025-11-01,103,sur,770,679,88.18,76,10374.27,12087.8,44,44,Sneakers Product 103,Footwear,Sneakers,159.05,0.111929308,9.87012987,268.0263158,15.27874816,TRUE,URGENTE 70% OFF,573.184,-289.42
2025-12-01,103,sur,922,1000,108.46,56,7354.86,8906.8,39,39,Sneakers Product 103,Footwear,Sneakers,159.05,0.056,6.073752711,535.7142857,7.35486,TRUE,URGENTE 70% OFF,869.848,1159.268
2025-01-01,104,sur,794,758,95.47,49,4228.58,4834.83,29,29,Sneakers Product 104,Footwear,Sneakers,98.67,0.064643799,6.171284635,464.0816327,5.578601583,TRUE,URGENTE 70% OFF,643.436,0
2025-02-01,104,sur,772,754,97.67,55,4624.59,5426.85,34,34,Sneakers Product 104,Footwear,Sneakers,98.67,0.072944297,7.124352332,411.2727273,6.133408488,TRUE,URGENTE 70% OFF,636.796,636.796
2025-03-01,104,sur,808,776,96.04,47,3944.96,4637.49,32,32,Sneakers Product 104,Footwear,Sneakers,98.67,0.06056701,5.816831683,495.3191489,5.08371134,TRUE,URGENTE 70% OFF,660.752,23.956
2025-04-01,104,sur,702,646,92.02,52,4432.83,5130.84,34,35,Sneakers Product 104,Footwear,Sneakers,98.67,0.080495356,7.407407407,372.6923077,6.861965944,TRUE,URGENTE 70% OFF,535.576,511.62
2025-05-01,104,sur,1082,934,86.32,65,5554.5,6413.55,40,40,Sneakers Product 104,Footwear,Sneakers,98.67,0.069593148,6.007393715,431.0769231,5.947002141,TRUE,URGENTE 70% OFF,830.416,318.796
2025-06-01,104,sur,950,855,90,55,4610.45,5426.85,31,31,Sneakers Product 104,Footwear,Sneakers,98.67,0.064327485,5.789473684,466.3636364,5.392339181,TRUE,URGENTE 70% OFF,747,428.204
2025-07-01,104,sur,933,795,85.21,66,5664.27,6512.22,42,43,Sneakers Product 104,Footwear,Sneakers,98.67,0.083018868,7.073954984,361.3636364,7.124867925,TRUE,URGENTE 70% OFF,692.748,264.544
2025-08-01,104,sur,994,961,96.68,68,5665.86,6709.56,40,41,Sneakers Product 104,Footwear,Sneakers,98.67,0.070759625,6.841046278,423.9705882,5.895796046,TRUE,URGENTE 70% OFF,844.984,580.44
2025-09-01,104,sur,896,908,101.34,60,5079.93,5920.2,37,37,Sneakers Product 104,Footwear,Sneakers,98.67,0.066079295,6.696428571,454,5.594636564,TRUE,URGENTE 70% OFF,786.392,205.952
2025-10-01,104,sur,1089,1056,96.97,70,5751.98,6906.9,43,43,Sneakers Product 104,Footwear,Sneakers,98.67,0.066287879,6.427915519,452.5714286,5.446950758,TRUE,URGENTE 70% OFF,939.636,733.684
2025-11-01,104,sur,903,848,93.91,62,4998.02,6117.54,37,37,Sneakers Product 104,Footwear,Sneakers,98.67,0.073113208,6.866002215,410.3225806,5.893891509,TRUE,URGENTE 70% OFF,735.308,1.624
2025-12-01,104,sur,765,733,95.82,61,5160.47,6018.87,37,37,Sneakers Product 104,Footwear,Sneakers,98.67,0.083219645,7.973856209,360.4918033,7.040204638,TRUE,URGENTE 70% OFF,618.016,616.392
2025-01-01,105,sur,1150,992,86.26,77,9221.06,11042.57,44,44,Boots Product 105,Footwear,Boots,143.41,0.077620968,6.695652174,386.4935065,9.295423387,TRUE,URGENTE 70% OFF,888.488,0
2025-02-01,105,sur,763,949,124.38,33,3922.72,4732.53,23,23,Boots Product 105,Footwear,Boots,143.41,0.034773446,4.325032765,862.7272727,4.133530032,TRUE,URGENTE 70% OFF,799.744,799.744
2025-03-01,105,sur,938,880,93.82,59,7006.96,8461.19,35,35,Boots Product 105,Footwear,Boots,143.41,0.067045455,6.289978678,447.4576271,7.962454545,TRUE,URGENTE 70% OFF,767.416,-32.328
2025-04-01,105,sur,1004,1174,116.93,75,8965.02,10755.75,45,45,Boots Product 105,Footwear,Boots,143.41,0.063884157,7.470119522,469.6,7.636303237,TRUE,URGENTE 70% OFF,1033.684,1066.012
2025-05-01,105,sur,932,818,87.77,47,5515.87,6740.27,29,29,Boots Product 105,Footwear,Boots,143.41,0.057457213,5.042918455,522.1276596,6.743117359,TRUE,URGENTE 70% OFF,712.676,-353.336
2025-06-01,105,sur,1124,1111,98.84,56,6753.64,8030.96,39,39,Boots Product 105,Footwear,Boots,143.41,0.050405041,4.982206406,595.1785714,6.078883888,TRUE,URGENTE 70% OFF,992.392,1345.728
2025-07-01,105,sur,1109,711,64.11,84,10197.57,12046.44,51,51,Boots Product 105,Footwear,Boots,143.41,0.11814346,7.574391344,253.9285714,14.34257384,TRUE,URGENTE 70% OFF,634.068,-711.66
2025-08-01,105,sur,1205,1153,95.68,81,9655.78,11616.21,48,48,Boots Product 105,Footwear,Boots,143.41,0.070251518,6.721991701,427.037037,8.374483955,TRUE,URGENTE 70% OFF,1038.184,1749.844
2025-09-01,105,sur,1194,820,68.68,71,8530.58,10182.11,44,44,Boots Product 105,Footwear,Boots,143.41,0.086585366,5.94639866,346.4788732,10.40314634,TRUE,URGENTE 70% OFF,737.584,-1012.26
2025-10-01,105,sur,1114,1249,112.12,87,10603.01,12476.67,53,53,Boots Product 105,Footwear,Boots,143.41,0.069655725,7.809694794,430.6896552,8.489199359,TRUE,URGENTE 70% OFF,1114.456,2126.716
2025-11-01,105,sur,894,927,103.69,55,6722.13,7887.55,33,33,Boots Product 105,Footwear,Boots,143.41,0.059331176,6.15212528,505.6363636,7.251488673,TRUE,URGENTE 70% OFF,802.572,-1324.144
2025-12-01,105,sur,1013,732,72.26,73,8819.89,10468.93,45,45,Boots Product 105,Footwear,Boots,143.41,0.099726776,7.206317868,300.8219178,12.04903005,TRUE,URGENTE 70% OFF,645.288,1969.432
2025-01-01,106,sur,985,1000,101.52,38,4251.2,4965.46,28,28,Boots Product 106,Footwear,Boots,130.67,0.038,3.85786802,789.4736842,4.2512,TRUE,URGENTE 70% OFF,878.176,0
2025-02-01,106,sur,1229,1343,109.28,79,8647.7,10322.93,45,45,Boots Product 106,Footwear,Boots,130.67,0.058823529,6.427990236,510,6.439091586,TRUE,URGENTE 70% OFF,1211.864,1211.864
2025-03-01,106,sur,1162,1051,90.45,77,8724.23,10061.59,49,49,Boots Product 106,Footwear,Boots,130.67,0.073263559,6.626506024,409.4805195,8.300884872,TRUE,URGENTE 70% OFF,942.46,-269.404
2025-04-01,106,sur,1213,1377,113.52,80,8909.81,10453.6,47,47,Boots Product 106,Footwear,Boots,130.67,0.058097313,6.595218467,516.375,6.470450254,TRUE,URGENTE 70% OFF,1240.776,1510.18
2025-05-01,106,sur,1187,1014,85.43,84,9277.94,10976.28,46,48,Boots Product 106,Footwear,Boots,130.67,0.082840237,7.076663858,362.1428571,9.149842209,TRUE,URGENTE 70% OFF,911.484,-598.696
2025-06-01,106,sur,1063,1035,97.37,66,7373.6,8624.22,42,42,Boots Product 106,Footwear,Boots,130.67,0.063768116,6.208842897,470.4545455,7.124251208,TRUE,URGENTE 70% OFF,918.156,1516.852
2025-07-01,106,sur,1229,1160,94.39,76,8498.75,9930.92,44,45,Boots Product 106,Footwear,Boots,130.67,0.065517241,6.183889341,457.8947368,7.326508621,TRUE,URGENTE 70% OFF,1046.732,-470.12
2025-08-01,106,sur,1130,1039,91.95,72,8152.62,9408.24,42,42,Boots Product 106,Footwear,Boots,130.67,0.069297401,6.371681416,432.9166667,7.846602502,TRUE,URGENTE 70% OFF,928.66,1398.78
2025-09-01,106,sur,1143,1147,100.35,97,10823.92,12674.99,57,57,Boots Product 106,Footwear,Boots,130.67,0.084568439,8.486439195,354.742268,9.436721883,TRUE,URGENTE 70% OFF,1026.58,-372.2
2025-10-01,106,sur,1250,1175,94,54,5944.68,7056.18,34,34,Boots Product 106,Footwear,Boots,130.67,0.045957447,4.32,652.7777778,5.059302128,TRUE,URGENTE 70% OFF,1062.2,1434.4
2025-11-01,106,sur,1077,1111,103.16,118,12902.18,15419.06,69,70,Boots Product 106,Footwear,Boots,130.67,0.106210621,10.95636026,282.4576271,11.61312331,TRUE,URGENTE 70% OFF,987.208,-447.192
2025-12-01,106,sur,1310,1867,142.52,109,12152.52,14243.03,68,68,Boots Product 106,Footwear,Boots,130.67,0.058382432,8.320610687,513.853211,6.509116229,TRUE,URGENTE 70% OFF,1695.976,2143.168
2025-01-01,107,sur,1393,1226,88.01,113,19729.425,26179.84,65,66,Boots Product 107,Footwear,Boots,231.68,0.092169657,8.111988514,325.4867257,16.09251631,TRUE,URGENTE 70% OFF,1120.388,0
2025-02-01,107,sur,1533,1096,71.49,74,12638.22,17144.32,44,44,Boots Product 107,Footwear,Boots,231.68,0.067518248,4.827136334,444.3243243,11.53122263,TRUE,URGENTE 70% OFF,1010.212,1010.212
2025-03-01,107,sur,1514,1793,118.43,64,11298.21,14827.52,43,43,Boots Product 107,Footwear,Boots,231.68,0.035694367,4.227212682,840.46875,6.301288344,TRUE,URGENTE 70% OFF,1650.884,640.672
2025-04-01,107,sur,1615,1468,90.9,117,20408.785,27106.56,71,72,Boots Product 107,Footwear,Boots,231.68,0.079700272,7.244582043,376.4102564,13.9024421,TRUE,URGENTE 70% OFF,1358.92,718.248
2025-05-01,107,sur,1584,1590,100.38,116,20196.5,26874.88,72,74,Boots Product 107,Footwear,Boots,231.68,0.072955975,7.323232323,411.2068966,12.70220126,TRUE,URGENTE 70% OFF,1469.544,751.296
2025-06-01,107,sur,1314,1025,78.01,111,19540.77,25716.48,65,66,Boots Product 107,Footwear,Boots,231.68,0.108292683,8.447488584,277.027027,19.06416585,TRUE,URGENTE 70% OFF,931.388,180.092
2025-07-01,107,sur,1419,1153,81.25,119,20447.52,27569.92,68,68,Boots Product 107,Footwear,Boots,231.68,0.10320902,8.386187456,290.6722689,17.73418907,TRUE,URGENTE 70% OFF,1055.5,875.408
2025-08-01,107,sur,1509,1403,92.98,125,21867.47,28960,77,77,Boots Product 107,Footwear,Boots,231.68,0.089094797,8.283631544,336.72,15.58622238,TRUE,URGENTE 70% OFF,1291.424,416.016
2025-09-01,107,sur,1299,1075,82.76,80,14074.245,18534.4,49,49,Boots Product 107,Footwear,Boots,231.68,0.074418605,6.158583526,403.125,13.09232093,TRUE,URGENTE 70% OFF,975.688,559.672
2025-10-01,107,sur,1323,1238,93.58,72,12604.73,16680.96,44,44,Boots Product 107,Footwear,Boots,231.68,0.05815832,5.442176871,515.8333333,10.18152666,TRUE,URGENTE 70% OFF,1125.704,566.032
2025-11-01,107,sur,1507,1605,106.5,137,23891.025,31740.16,83,84,Boots Product 107,Footwear,Boots,231.68,0.085358255,9.090909091,351.459854,14.88537383,TRUE,URGENTE 70% OFF,1477.2,911.168
2025-12-01,107,sur,1541,1452,94.22,126,22074.41,29191.68,76,77,Boots Product 107,Footwear,Boots,231.68,0.08677686,8.176508761,345.7142857,15.20276171,TRUE,URGENTE 70% OFF,1338.936,427.768
2025-01-01,108,sur,1392,1585,113.86,117,19088.695,22944.87,68,70,Boots Product 108,Footwear,Boots,196.11,0.073817035,8.405172414,406.4102564,12.04334069,TRUE,URGENTE 70% OFF,1448.368,0
2025-02-01,108,sur,1396,1704,122.06,86,14110.835,16865.46,55,56,Boots Product 108,Footwear,Boots,196.11,0.050469484,6.160458453,594.4186047,8.281006455,TRUE,URGENTE 70% OFF,1557.528,1557.528
2025-03-01,108,sur,1379,1267,91.88,91,14872.995,17846.01,56,56,Boots Product 108,Footwear,Boots,196.11,0.071823204,6.598984772,417.6923077,11.73874901,TRUE,URGENTE 70% OFF,1156.744,-400.784
2025-04-01,108,sur,1458,1465,100.48,95,15307.02,18630.45,60,60,Boots Product 108,Footwear,Boots,196.11,0.064846416,6.515775034,462.6315789,10.44847782,TRUE,URGENTE 70% OFF,1344.424,1745.208
2025-05-01,108,sur,1377,1272,92.37,94,15158.72,18434.34,54,54,Boots Product 108,Footwear,Boots,196.11,0.073899371,6.826434277,405.9574468,11.9172327,TRUE,URGENTE 70% OFF,1161.156,-584.052
2025-06-01,108,sur,1393,1465,105.17,105,16957.65,20591.55,62,62,Boots Product 108,Footwear,Boots,196.11,0.071672355,7.537688442,418.5714286,11.57518771,TRUE,URGENTE 70% OFF,1338.796,1922.848
2025-07-01,108,sur,1254,1250,99.68,90,14446.94,17649.9,52,52,Boots Product 108,Footwear,Boots,196.11,0.072,7.177033493,416.6666667,11.557552,TRUE,URGENTE 70% OFF,1130.384,-792.464
2025-08-01,108,sur,1394,1309,93.9,84,13615.31,16473.24,52,53,Boots Product 108,Footwear,Boots,196.11,0.064171123,6.025824964,467.5,10.40130634,TRUE,URGENTE 70% OFF,1196.32,1988.784
